,Content ID,Type,Datetime,Reaction Score,Category,Category Wise,,
20455,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,hate,7/8/2020,5,Science,In top 5,,
20456,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,interested,4/18/2021,30,Science,In top 5,,
20457,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,heart,4/7/2021,60,Science,In top 5,,
20458,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,worried,7/6/2020,12,Science,In top 5,,
20459,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,dislike,4/1/2021,10,Science,In top 5,,
20460,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,love,11/14/2020,65,Science,In top 5,,
20461,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,scared,11/22/2020,15,Science,In top 5,,
20462,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,scared,10/28/2020,15,Science,In top 5,,
20463,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,heart,4/22/2021,60,Science,In top 5,,
20464,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,like,6/7/2021,50,Science,In top 5,,
20465,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,love,3/11/2021,65,Science,In top 5,,
20467,6dbfb67c-e619-414b-b016-d24da6cbc294,indifferent,11/14/2020,20,public speaking,In top 5,,
20468,6dbfb67c-e619-414b-b016-d24da6cbc294,dislike,10/4/2020,10,public speaking,In top 5,,
20469,6dbfb67c-e619-414b-b016-d24da6cbc294,heart,4/22/2021,60,public speaking,In top 5,,
20470,6dbfb67c-e619-414b-b016-d24da6cbc294,heart,6/10/2021,60,public speaking,In top 5,,
20472,25c36533-1de5-4d82-879b-86180503cf8d,cherish,11/19/2020,70,travel,In top 5,,
20473,25c36533-1de5-4d82-879b-86180503cf8d,dislike,2/2/2021,10,travel,In top 5,,
20474,25c36533-1de5-4d82-879b-86180503cf8d,worried,2/4/2021,12,travel,In top 5,,
20475,25c36533-1de5-4d82-879b-86180503cf8d,interested,12/12/2020,30,travel,In top 5,,
20476,25c36533-1de5-4d82-879b-86180503cf8d,interested,11/10/2020,30,travel,In top 5,,
20477,25c36533-1de5-4d82-879b-86180503cf8d,super love,10/18/2020,75,travel,In top 5,,
20478,25c36533-1de5-4d82-879b-86180503cf8d,indifferent,5/20/2021,20,travel,In top 5,,
20479,25c36533-1de5-4d82-879b-86180503cf8d,love,9/20/2020,65,travel,In top 5,,
20480,25c36533-1de5-4d82-879b-86180503cf8d,want,1/14/2021,70,travel,In top 5,,
20481,25c36533-1de5-4d82-879b-86180503cf8d,hate,7/19/2020,5,travel,In top 5,,
20482,25c36533-1de5-4d82-879b-86180503cf8d,adore,2/25/2021,72,travel,In top 5,,
20483,25c36533-1de5-4d82-879b-86180503cf8d,heart,5/31/2021,60,travel,In top 5,,
20484,25c36533-1de5-4d82-879b-86180503cf8d,indifferent,10/18/2020,20,travel,In top 5,,
20486,c9b2829f-278c-4acd-a895-cf0bd337d36f,intrigued,5/19/2021,45,fitness,In top 5,,
20487,c9b2829f-278c-4acd-a895-cf0bd337d36f,worried,12/6/2020,12,fitness,In top 5,,
20488,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,4/13/2021,15,fitness,In top 5,,
20489,c9b2829f-278c-4acd-a895-cf0bd337d36f,disgust,8/2/2020,0,fitness,In top 5,,
20490,c9b2829f-278c-4acd-a895-cf0bd337d36f,want,8/6/2020,70,fitness,In top 5,,
20491,c9b2829f-278c-4acd-a895-cf0bd337d36f,super love,10/9/2020,75,fitness,In top 5,,
20492,c9b2829f-278c-4acd-a895-cf0bd337d36f,cherish,7/18/2020,70,fitness,In top 5,,
20493,c9b2829f-278c-4acd-a895-cf0bd337d36f,like,3/14/2021,50,fitness,In top 5,,
20494,c9b2829f-278c-4acd-a895-cf0bd337d36f,super love,10/26/2020,75,fitness,In top 5,,
20495,c9b2829f-278c-4acd-a895-cf0bd337d36f,want,7/12/2020,70,fitness,In top 5,,
20496,c9b2829f-278c-4acd-a895-cf0bd337d36f,intrigued,7/5/2020,45,fitness,In top 5,,
20497,c9b2829f-278c-4acd-a895-cf0bd337d36f,dislike,3/23/2021,10,fitness,In top 5,,
20498,c9b2829f-278c-4acd-a895-cf0bd337d36f,interested,5/26/2021,30,fitness,In top 5,,
20499,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,9/14/2020,15,fitness,In top 5,,
20500,c9b2829f-278c-4acd-a895-cf0bd337d36f,intrigued,1/10/2021,45,fitness,In top 5,,
20501,c9b2829f-278c-4acd-a895-cf0bd337d36f,disgust,3/5/2021,0,fitness,In top 5,,
20502,c9b2829f-278c-4acd-a895-cf0bd337d36f,super love,8/29/2020,75,fitness,In top 5,,
20503,c9b2829f-278c-4acd-a895-cf0bd337d36f,heart,11/30/2020,60,fitness,In top 5,,
20504,c9b2829f-278c-4acd-a895-cf0bd337d36f,indifferent,7/13/2020,20,fitness,In top 5,,
20505,c9b2829f-278c-4acd-a895-cf0bd337d36f,like,9/21/2020,50,fitness,In top 5,,
20506,c9b2829f-278c-4acd-a895-cf0bd337d36f,worried,1/5/2021,12,fitness,In top 5,,
20507,c9b2829f-278c-4acd-a895-cf0bd337d36f,worried,2/3/2021,12,fitness,In top 5,,
20508,c9b2829f-278c-4acd-a895-cf0bd337d36f,super love,7/18/2020,75,fitness,In top 5,,
20509,c9b2829f-278c-4acd-a895-cf0bd337d36f,dislike,9/11/2020,10,fitness,In top 5,,
20510,c9b2829f-278c-4acd-a895-cf0bd337d36f,like,5/29/2021,50,fitness,In top 5,,
20511,c9b2829f-278c-4acd-a895-cf0bd337d36f,indifferent,11/6/2020,20,fitness,In top 5,,
20512,c9b2829f-278c-4acd-a895-cf0bd337d36f,like,8/25/2020,50,fitness,In top 5,,
20513,c9b2829f-278c-4acd-a895-cf0bd337d36f,hate,1/25/2021,5,fitness,In top 5,,
20514,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,9/3/2020,15,fitness,In top 5,,
20515,c9b2829f-278c-4acd-a895-cf0bd337d36f,cherish,5/15/2021,70,fitness,In top 5,,
20516,c9b2829f-278c-4acd-a895-cf0bd337d36f,want,9/1/2020,70,fitness,In top 5,,
20517,c9b2829f-278c-4acd-a895-cf0bd337d36f,love,4/24/2021,65,fitness,In top 5,,
20518,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,3/4/2021,15,fitness,In top 5,,
20519,c9b2829f-278c-4acd-a895-cf0bd337d36f,super love,4/13/2021,75,fitness,In top 5,,
20520,c9b2829f-278c-4acd-a895-cf0bd337d36f,interested,5/18/2021,30,fitness,In top 5,,
20521,c9b2829f-278c-4acd-a895-cf0bd337d36f,worried,11/19/2020,12,fitness,In top 5,,
20522,c9b2829f-278c-4acd-a895-cf0bd337d36f,indifferent,4/29/2021,20,fitness,In top 5,,
20523,c9b2829f-278c-4acd-a895-cf0bd337d36f,intrigued,2/25/2021,45,fitness,In top 5,,
20524,c9b2829f-278c-4acd-a895-cf0bd337d36f,super love,1/2/2021,75,fitness,In top 5,,
20525,c9b2829f-278c-4acd-a895-cf0bd337d36f,super love,7/12/2020,75,fitness,In top 5,,
20526,c9b2829f-278c-4acd-a895-cf0bd337d36f,hate,2/18/2021,5,fitness,In top 5,,
20527,c9b2829f-278c-4acd-a895-cf0bd337d36f,love,4/22/2021,65,fitness,In top 5,,
20529,a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,9/2/2020,12,animals,In top 5,,
20530,a861f7e7-b2f5-4d86-966c-7503c8faaeca,disgust,8/2/2020,0,animals,In top 5,,
20531,a861f7e7-b2f5-4d86-966c-7503c8faaeca,hate,3/1/2021,5,animals,In top 5,,
20532,a861f7e7-b2f5-4d86-966c-7503c8faaeca,super love,4/18/2021,75,animals,In top 5,,
20533,a861f7e7-b2f5-4d86-966c-7503c8faaeca,hate,12/20/2020,5,animals,In top 5,,
20534,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,11/19/2020,70,animals,In top 5,,
20535,a861f7e7-b2f5-4d86-966c-7503c8faaeca,cherish,4/15/2021,70,animals,In top 5,,
20536,a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,2/20/2021,12,animals,In top 5,,
20537,a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,1/4/2021,65,animals,In top 5,,
20538,a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,4/6/2021,12,animals,In top 5,,
20539,a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,4/30/2021,10,animals,In top 5,,
20540,a861f7e7-b2f5-4d86-966c-7503c8faaeca,like,2/17/2021,50,animals,In top 5,,
20541,a861f7e7-b2f5-4d86-966c-7503c8faaeca,peeking,4/2/2021,35,animals,In top 5,,
20542,a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,1/16/2021,10,animals,In top 5,,
20543,a861f7e7-b2f5-4d86-966c-7503c8faaeca,like,4/17/2021,50,animals,In top 5,,
20544,a861f7e7-b2f5-4d86-966c-7503c8faaeca,worried,3/11/2021,12,animals,In top 5,,
20545,a861f7e7-b2f5-4d86-966c-7503c8faaeca,heart,3/17/2021,60,animals,In top 5,,
20546,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,3/30/2021,70,animals,In top 5,,
20547,a861f7e7-b2f5-4d86-966c-7503c8faaeca,peeking,4/20/2021,35,animals,In top 5,,
20548,a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,11/27/2020,10,animals,In top 5,,
20549,a861f7e7-b2f5-4d86-966c-7503c8faaeca,adore,2/6/2021,72,animals,In top 5,,
20550,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,1/7/2021,70,animals,In top 5,,
20551,a861f7e7-b2f5-4d86-966c-7503c8faaeca,scared,3/11/2021,15,animals,In top 5,,
20552,a861f7e7-b2f5-4d86-966c-7503c8faaeca,intrigued,6/11/2021,45,animals,In top 5,,
20553,a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,5/18/2021,65,animals,In top 5,,
20554,a861f7e7-b2f5-4d86-966c-7503c8faaeca,love,1/29/2021,65,animals,In top 5,,
20555,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,11/19/2020,70,animals,In top 5,,
20556,a861f7e7-b2f5-4d86-966c-7503c8faaeca,cherish,6/26/2020,70,animals,In top 5,,
20558,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,3/15/2021,10,culture,Not in top 5,,
20559,56b0b1ab-a07c-4379-b699-80ccc8689c85,like,5/23/2021,50,culture,Not in top 5,,
20560,56b0b1ab-a07c-4379-b699-80ccc8689c85,disgust,12/6/2020,0,culture,Not in top 5,,
20561,56b0b1ab-a07c-4379-b699-80ccc8689c85,adore,5/20/2021,72,culture,Not in top 5,,
20562,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,11/26/2020,15,culture,Not in top 5,,
20563,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,6/11/2021,10,culture,Not in top 5,,
20564,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,4/10/2021,70,culture,Not in top 5,,
20565,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,8/12/2020,70,culture,Not in top 5,,
20566,56b0b1ab-a07c-4379-b699-80ccc8689c85,heart,4/3/2021,60,culture,Not in top 5,,
20567,56b0b1ab-a07c-4379-b699-80ccc8689c85,intrigued,3/25/2021,45,culture,Not in top 5,,
20568,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,2/19/2021,65,culture,Not in top 5,,
20569,56b0b1ab-a07c-4379-b699-80ccc8689c85,indifferent,3/6/2021,20,culture,Not in top 5,,
20570,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,8/24/2020,10,culture,Not in top 5,,
20571,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,6/20/2020,70,culture,Not in top 5,,
20572,56b0b1ab-a07c-4379-b699-80ccc8689c85,interested,11/1/2020,30,culture,Not in top 5,,
20573,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,10/22/2020,10,culture,Not in top 5,,
20574,56b0b1ab-a07c-4379-b699-80ccc8689c85,worried,2/28/2021,12,culture,Not in top 5,,
20575,56b0b1ab-a07c-4379-b699-80ccc8689c85,intrigued,10/12/2020,45,culture,Not in top 5,,
20576,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,3/14/2021,70,culture,Not in top 5,,
20577,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,8/25/2020,70,culture,Not in top 5,,
20578,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,11/15/2020,65,culture,Not in top 5,,
20579,56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,9/27/2020,5,culture,Not in top 5,,
20580,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,9/29/2020,70,culture,Not in top 5,,
20581,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,9/12/2020,10,culture,Not in top 5,,
20582,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,4/21/2021,65,culture,Not in top 5,,
20583,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,12/22/2020,15,culture,Not in top 5,,
20584,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,9/1/2020,65,culture,Not in top 5,,
20585,56b0b1ab-a07c-4379-b699-80ccc8689c85,adore,6/13/2021,72,culture,Not in top 5,,
20586,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,1/14/2021,70,culture,Not in top 5,,
20587,56b0b1ab-a07c-4379-b699-80ccc8689c85,super love,7/24/2020,75,culture,Not in top 5,,
20588,56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,10/11/2020,5,culture,Not in top 5,,
20589,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,7/7/2020,70,culture,Not in top 5,,
20590,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,4/20/2021,10,culture,Not in top 5,,
20591,56b0b1ab-a07c-4379-b699-80ccc8689c85,love,12/24/2020,65,culture,Not in top 5,,
20592,56b0b1ab-a07c-4379-b699-80ccc8689c85,like,11/16/2020,50,culture,Not in top 5,,
20593,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,3/22/2021,15,culture,Not in top 5,,
20594,56b0b1ab-a07c-4379-b699-80ccc8689c85,worried,7/26/2020,12,culture,Not in top 5,,
20595,56b0b1ab-a07c-4379-b699-80ccc8689c85,super love,11/4/2020,75,culture,Not in top 5,,
20596,56b0b1ab-a07c-4379-b699-80ccc8689c85,cherish,2/26/2021,70,culture,Not in top 5,,
20597,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,9/29/2020,10,culture,Not in top 5,,
20598,56b0b1ab-a07c-4379-b699-80ccc8689c85,worried,10/28/2020,12,culture,Not in top 5,,
20599,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,8/7/2020,15,culture,Not in top 5,,
20600,56b0b1ab-a07c-4379-b699-80ccc8689c85,interested,3/4/2021,30,culture,Not in top 5,,
20601,56b0b1ab-a07c-4379-b699-80ccc8689c85,dislike,7/9/2020,10,culture,Not in top 5,,
20602,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,5/8/2021,70,culture,Not in top 5,,
20603,56b0b1ab-a07c-4379-b699-80ccc8689c85,want,6/3/2021,70,culture,Not in top 5,,
20605,6c8d057d-756a-41dd-afef-bf73adffbdf4,scared,10/6/2020,15,food,In top 5,,
20606,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,3/25/2021,5,food,In top 5,,
20607,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,3/22/2021,75,food,In top 5,,
20608,6c8d057d-756a-41dd-afef-bf73adffbdf4,heart,1/20/2021,60,food,In top 5,,
20609,6c8d057d-756a-41dd-afef-bf73adffbdf4,indifferent,4/5/2021,20,food,In top 5,,
20610,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,7/18/2020,10,food,In top 5,,
20611,6c8d057d-756a-41dd-afef-bf73adffbdf4,want,1/30/2021,70,food,In top 5,,
20612,6c8d057d-756a-41dd-afef-bf73adffbdf4,peeking,12/31/2020,35,food,In top 5,,
20613,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,11/22/2020,75,food,In top 5,,
20614,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,1/20/2021,10,food,In top 5,,
20615,6c8d057d-756a-41dd-afef-bf73adffbdf4,disgust,9/21/2020,0,food,In top 5,,
20616,6c8d057d-756a-41dd-afef-bf73adffbdf4,adore,10/8/2020,72,food,In top 5,,
20617,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,1/15/2021,10,food,In top 5,,
20618,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,7/8/2020,75,food,In top 5,,
20619,6c8d057d-756a-41dd-afef-bf73adffbdf4,want,11/21/2020,70,food,In top 5,,
20620,6c8d057d-756a-41dd-afef-bf73adffbdf4,love,1/23/2021,65,food,In top 5,,
20621,6c8d057d-756a-41dd-afef-bf73adffbdf4,cherish,4/10/2021,70,food,In top 5,,
20622,6c8d057d-756a-41dd-afef-bf73adffbdf4,adore,7/8/2020,72,food,In top 5,,
20623,6c8d057d-756a-41dd-afef-bf73adffbdf4,peeking,9/25/2020,35,food,In top 5,,
20624,6c8d057d-756a-41dd-afef-bf73adffbdf4,interested,1/26/2021,30,food,In top 5,,
20625,6c8d057d-756a-41dd-afef-bf73adffbdf4,scared,9/16/2020,15,food,In top 5,,
20626,6c8d057d-756a-41dd-afef-bf73adffbdf4,interested,5/23/2021,30,food,In top 5,,
20627,6c8d057d-756a-41dd-afef-bf73adffbdf4,cherish,7/4/2020,70,food,In top 5,,
20628,6c8d057d-756a-41dd-afef-bf73adffbdf4,heart,9/23/2020,60,food,In top 5,,
20629,6c8d057d-756a-41dd-afef-bf73adffbdf4,like,6/19/2020,50,food,In top 5,,
20630,6c8d057d-756a-41dd-afef-bf73adffbdf4,heart,2/7/2021,60,food,In top 5,,
20631,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,1/14/2021,5,food,In top 5,,
20632,6c8d057d-756a-41dd-afef-bf73adffbdf4,love,4/29/2021,65,food,In top 5,,
20633,6c8d057d-756a-41dd-afef-bf73adffbdf4,disgust,12/29/2020,0,food,In top 5,,
20634,6c8d057d-756a-41dd-afef-bf73adffbdf4,interested,3/9/2021,30,food,In top 5,,
20635,6c8d057d-756a-41dd-afef-bf73adffbdf4,adore,10/11/2020,72,food,In top 5,,
20636,6c8d057d-756a-41dd-afef-bf73adffbdf4,peeking,11/9/2020,35,food,In top 5,,
20637,6c8d057d-756a-41dd-afef-bf73adffbdf4,love,4/20/2021,65,food,In top 5,,
20638,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,11/16/2020,75,food,In top 5,,
20639,6c8d057d-756a-41dd-afef-bf73adffbdf4,cherish,5/21/2021,70,food,In top 5,,
20640,6c8d057d-756a-41dd-afef-bf73adffbdf4,intrigued,7/8/2020,45,food,In top 5,,
20641,6c8d057d-756a-41dd-afef-bf73adffbdf4,disgust,1/28/2021,0,food,In top 5,,
20642,6c8d057d-756a-41dd-afef-bf73adffbdf4,dislike,11/5/2020,10,food,In top 5,,
20643,6c8d057d-756a-41dd-afef-bf73adffbdf4,like,7/2/2020,50,food,In top 5,,
20644,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,12/1/2020,5,food,In top 5,,
20645,6c8d057d-756a-41dd-afef-bf73adffbdf4,super love,2/28/2021,75,food,In top 5,,
20646,6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,8/19/2020,5,food,In top 5,,
20649,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,worried,10/16/2020,12,animals,In top 5,,
20650,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,adore,2/7/2021,72,animals,In top 5,,
20651,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,intrigued,1/22/2021,45,animals,In top 5,,
20652,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,heart,4/13/2021,60,animals,In top 5,,
20653,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,cherish,4/30/2021,70,animals,In top 5,,
20654,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,indifferent,8/1/2020,20,animals,In top 5,,
20655,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,disgust,3/2/2021,0,animals,In top 5,,
20656,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,heart,7/21/2020,60,animals,In top 5,,
20658,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,interested,6/11/2021,30,cooking,In top 5,,
20659,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,adore,8/7/2020,72,cooking,In top 5,,
20660,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,cherish,1/12/2021,70,cooking,In top 5,,
20661,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,cherish,6/3/2021,70,cooking,In top 5,,
20662,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,hate,4/19/2021,5,cooking,In top 5,,
20663,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,intrigued,6/6/2021,45,cooking,In top 5,,
20664,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,heart,5/13/2021,60,cooking,In top 5,,
20665,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,love,1/18/2021,65,cooking,In top 5,,
20666,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,adore,12/12/2020,72,cooking,In top 5,,
20667,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,like,9/11/2020,50,cooking,In top 5,,
20669,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,9/28/2020,12,food,In top 5,,
20670,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,1/24/2021,15,food,In top 5,,
20671,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,7/31/2020,65,food,In top 5,,
20672,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,5/21/2021,35,food,In top 5,,
20673,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,5/1/2021,70,food,In top 5,,
20674,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,11/30/2020,50,food,In top 5,,
20675,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,5/5/2021,15,food,In top 5,,
20676,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,4/9/2021,0,food,In top 5,,
20677,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,11/12/2020,70,food,In top 5,,
20678,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,4/16/2021,70,food,In top 5,,
20679,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,12/26/2020,50,food,In top 5,,
20680,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,9/13/2020,0,food,In top 5,,
20681,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,3/15/2021,5,food,In top 5,,
20682,990f1598-4dbb-403c-a5b2-48de2c30b1ca,interested,5/22/2021,30,food,In top 5,,
20683,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,9/8/2020,0,food,In top 5,,
20684,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,12/17/2020,45,food,In top 5,,
20685,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,12/23/2020,0,food,In top 5,,
20686,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,6/18/2020,50,food,In top 5,,
20687,990f1598-4dbb-403c-a5b2-48de2c30b1ca,dislike,4/5/2021,10,food,In top 5,,
20688,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,7/5/2020,5,food,In top 5,,
20689,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,5/29/2021,35,food,In top 5,,
20690,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,8/11/2020,12,food,In top 5,,
20691,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,8/13/2020,70,food,In top 5,,
20692,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,12/20/2020,5,food,In top 5,,
20693,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,3/8/2021,35,food,In top 5,,
20694,990f1598-4dbb-403c-a5b2-48de2c30b1ca,super love,10/9/2020,75,food,In top 5,,
20695,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,11/1/2020,65,food,In top 5,,
20696,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,9/3/2020,45,food,In top 5,,
20697,990f1598-4dbb-403c-a5b2-48de2c30b1ca,heart,9/30/2020,60,food,In top 5,,
20698,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,7/8/2020,12,food,In top 5,,
20699,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,12/28/2020,50,food,In top 5,,
20700,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,6/18/2020,50,food,In top 5,,
20701,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,11/23/2020,12,food,In top 5,,
20703,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,4/30/2021,70,animals,In top 5,,
20704,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,1/8/2021,70,animals,In top 5,,
20705,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,dislike,10/28/2020,10,animals,In top 5,,
20706,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,10/25/2020,35,animals,In top 5,,
20707,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,intrigued,6/15/2021,45,animals,In top 5,,
20708,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,11/6/2020,5,animals,In top 5,,
20709,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,8/28/2020,15,animals,In top 5,,
20710,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,9/9/2020,35,animals,In top 5,,
20711,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,want,4/18/2021,70,animals,In top 5,,
20712,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,5/25/2021,5,animals,In top 5,,
20713,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,10/8/2020,15,animals,In top 5,,
20714,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,intrigued,3/21/2021,45,animals,In top 5,,
20715,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,10/7/2020,15,animals,In top 5,,
20716,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,like,6/18/2020,50,animals,In top 5,,
20717,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,7/21/2020,15,animals,In top 5,,
20718,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,adore,2/6/2021,72,animals,In top 5,,
20719,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,11/10/2020,35,animals,In top 5,,
20720,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,3/26/2021,15,animals,In top 5,,
20721,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,heart,5/2/2021,60,animals,In top 5,,
20722,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,super love,2/7/2021,75,animals,In top 5,,
20723,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,want,11/5/2020,70,animals,In top 5,,
20724,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,disgust,3/14/2021,0,animals,In top 5,,
20725,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,adore,6/21/2020,72,animals,In top 5,,
20726,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,12/18/2020,70,animals,In top 5,,
20727,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,12/3/2020,70,animals,In top 5,,
20729,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,7/8/2020,5,travel,In top 5,,
